DGUID,Total_jobs_125,HHI_125
2021S051235340056,1273895,855.71
2021S051235340057,1276035,855.88
2021S051235340058,1317335,854.04
2021S051235340059,1288980,855.15
2021S051235340060,1293830,855.07
2021S051235340061,1298235,854.7
2021S051235340062,1282800,855.54
2021S051235340095,1256180,855.87
2021S051235340096,1262930,856.04
2021S051235340097,1262305,855.97
2021S051235340098,1259095,855.74
2021S051235340099,1268670,855.92
2021S051235340100,1267870,855.96
2021S051235340101,1266740,855.89
2021S051235340102,1269375,856.09
2021S051235340103,1273720,856.02
2021S051235340104,1266210,855.98
2021S051235340105,1262430,856.09
2021S051235340123,1279220,855.86
2021S051235340124,1280675,855.97
2021S051235340125,1270215,855.92
2021S051235340126,1270030,855.91
2021S051235340127,1269075,855.78
2021S051235340128,1267790,855.78
2021S051235340129,1265025,855.89
2021S051235340130,1271680,855.86
2021S051235340131,1668620,824.5
2021S051235340132,1570340,831.45
2021S051235340133,1532205,834.38
2021S051235340134,1512270,836.28
2021S051235340135,1493645,838.29
2021S051235340136,1490850,838.54
2021S051235340137,1499850,837.68
2021S051235340138,1486730,838.89
2021S051235340139,1516730,835.86
2021S051235340140,1503710,837.28
2021S051235340141,1494810,838.22
2021S051235340142,1484855,838.99
2021S051235340143,1478315,839.57
2021S051235340144,1470305,840.23
2021S051235340145,1472075,840
2021S051235340146,1467310,840.48
2021S051235340147,1461850,841.04
2021S051235340148,1466170,840.37
2021S051235340149,1400780,847
2021S051235340150,1419555,845.46
2021S051235340151,1338265,853.27
2021S051235340152,1375280,849.77
2021S051235340153,1433605,841.58
2021S051235340154,1509360,834.82
2021S051235340155,1531605,834.3
2021S051235340156,1565525,831.16
2021S051235340157,1615770,825.89
2021S051235340158,1578900,830.66
2021S051235340159,1752400,819.33
2021S051235340160,1686490,820.15
2021S051235340161,1796150,813.92
2021S051235340162,1917950,810.17
2021S051235340163,1719555,818.55
2021S051235340164,1682500,820.42
2021S051235340165,1719065,820.02
2021S051235340166,1562130,827.05
2021S051235340167,1531760,829.44
2021S051235340168,1493850,833.38
2021S051235340169,1551330,828.26
2021S051235340170,1509820,831.68
2021S051235340171,1460650,836.17
2021S051235340172,1257865,857.2
2021S051235340173,1306345,855.92
2021S051235340174,1346255,852.72
2021S051235340175,1285075,855.74
2021S051235340176,1380785,849.09
2021S051235340177,1333920,852.97
2021S051235340178,1419160,845
2021S051235340179,1473805,839.9
2021S051235340180,1489010,838.19
2021S051235340181,1504015,836.94
2021S051235340182,1259545,855.65
2021S051235340183,1246405,856.13
2021S051235340184,1245765,856.33
2021S051235340185,1222445,856.76
2021S051235340186,1254835,855.95
2021S051235340187,1254340,855.97
2021S051235340188,1262065,855.66
2021S051235340189,1150965,858.47
2021S051235340190,1203355,856.73
2021S051235340191,978510,861.59
2021S051235340192,1020100,858.53
2021S051235340193,952655,859.15
2021S051235340194,943910,857.83
2021S051235340195,956825,857.51
2021S051235340196,1094325,859.16
2021S051235340197,1112500,859.54
2021S051235340198,1175965,857.46
2021S051235340199,1183815,858.31
2021S051235340200,1236795,856.39
2021S051235340201,1173405,859.11
2021S051235340202,1026930,859.94
2021S051235340203,1015720,859.93
2021S051235340204,1021125,859.92
2021S051235340205,858495,865.18
2021S051235340206,918495,860.32
2021S051235340207,926100,864.28
2021S051235340208,876250,867.16
2021S051235340209,918685,864.44
2021S051235340210,840240,870.13
2021S051235340211,741600,888.71
2021S051235340212,760785,887.81
2021S051235340213,719515,892.93
2021S051235340214,714735,895.05
2021S051235340215,724975,893.15
2021S051235340216,703970,899.62
2021S051235340217,936700,866.71
2021S051235340218,701930,899.46
2021S051235340219,696880,902.62
2021S051235340220,696620,899.58
2021S051235340221,1247100,856.48
2021S051235340222,1242130,856.29
2021S051235340223,1261000,856.11
2021S051235360158,691490,899.67
2021S051235360159,683435,901.51
2021S051235360160,682320,901.67
2021S051235360161,674715,904.09
2021S051235360162,676075,903.7
2021S051235360163,679695,902.88
2021S051235360164,659775,905.59
2021S051235360165,679855,903.19
2021S051235360166,674590,904.36
2021S051235360169,641555,904.68
2021S051235360170,640950,904.99
2021S051235360171,642075,904.68
2021S051235360172,642635,904.49
2021S051235360175,607935,901.16
2021S051235360178,602145,901.68
2021S051235360180,591295,901.83
2021S051235360181,586415,901.14
2021S051235360183,595910,901.01
2021S051235360184,598150,901.29
2021S051235360185,598820,901.39
2021S051235360186,599055,901.52
2021S051235360187,600310,901.63
2021S051235360188,600310,901.63
2021S051235360196,649400,905.08
2021S051235360197,662160,905.66
2021S051235360198,663690,905.85
2021S051235360199,666040,905.67
2021S051235360200,662335,905.49
2021S051235360202,608320,898.47
2021S051235360203,606985,898.73
2021S051235360204,606475,898.65
2021S051235360207,607615,898.6
2021S051235360208,592220,897.43
2021S051235360211,595980,899.26
2021S051235360214,578890,897.23
2021S051235360215,578325,897.23
2021S051235360216,578325,897.23
2021S051235360217,577690,897.18
2021S051235360218,577690,897.18
2021S051235360219,577445,897.2
2021S051235360220,577445,897.2
2021S051235360221,577230,897.27
2021S051235360222,577230,897.27
2021S051235360225,576955,897.47
2021S051235360226,576955,897.47
2021S051235360227,576460,897.6
2021S051235360228,576775,897.59
2021S051235360229,576280,897.72
2021S051235360230,575700,897.88
2021S051235360231,575700,897.88
2021S051235360232,575700,897.88
2021S051235360233,575700,897.88
2021S051235360235,574640,898.02
2021S051235360236,574640,898.02
2021S051235360238,573695,897.73
2021S051235360239,573415,897.72
2021S051235360240,573695,897.73
2021S051235360241,574325,897.96
2021S051235360242,574530,897.92
2021S051235360243,574480,897.71
2021S051235360244,574305,897.65
2021S051235360245,575600,897.74
2021S051235360246,575880,897.76
2021S051235360247,575880,897.76
2021S051235360248,575600,897.74
2021S051235360249,576170,897.57
2021S051235360250,576170,897.57
2021S051235360251,576170,897.57
2021S051235360252,577025,897.21
2021S051235360253,577025,897.21
2021S051235360255,575880,897.76
2021S051235360258,579125,896.96
2021S051235360259,579060,897.14
2021S051235360260,577445,897.2
2021S051235360261,575725,896.93
2021S051235360262,575135,897.25
2021S051235360263,568310,898.76
2021S051235360264,567020,899.41
2021S051235360266,565705,899.93
2021S051235360267,573210,897.09
2021S051235360270,575435,896.29
2021S051235360274,573810,896.57
2021S051235360275,574045,896.29
2021S051235360276,574380,896.32
2021S051235360277,575005,896.37
2021S051235360279,575140,896.29
2021S051235360281,578280,896.19
2021S051235360282,579040,896.02
2021S051235360283,577855,895.96
2021S051235360284,577175,895.87
2021S051235360285,578645,896.19
2021S051235360286,586175,895.79
2021S051235360287,581075,896.47
2021S051235360290,572130,897.23
2021S051235360292,573145,896.6
2021S051235360293,569930,897.78
2021S051235360298,422670,913.18
2021S051235360299,420945,913.72
2021S051235360300,411585,916.32
2021S051235360301,410800,916.86
2021S051235360303,402310,920.97
2021S051235360305,456880,907.01
2021S051235360306,548830,902.62
2021S051235360307,558275,900.78
2021S051235360308,564390,899.23
2021S051235360309,562945,899.76
2021S051235360312,574375,897.98
2021S051235360313,573960,898.09
2021S051235360314,574655,898
2021S051235360315,575285,898.03
2021S051235360316,575495,897.93
2021S051235360317,575020,897.99
2021S051235360318,575020,897.99
2021S051235360319,576280,897.82
2021S051235360321,576775,897.59
2021S051235360322,576775,897.59
2021S051235360324,577235,897.5
2021S051235360326,577415,897.38
2021S051235360328,576485,897.78
2021S051235360330,576955,897.47
2021S051235360331,576955,897.47
2021S051235360332,577170,897.4
2021S051235360333,577690,897.18
2021S051235360334,577415,897.38
2021S051235360335,577865,897.28
2021S051235360336,577690,897.18
2021S051235360338,577415,897.38
2021S051235360339,577865,897.28
2021S051235360340,577415,897.38
2021S051235360341,577410,897.6
2021S051235360342,577235,897.5
2021S051235360343,575390,898
2021S051235360345,575395,898.21
2021S051235360346,574775,898.28
2021S051235360347,567505,899.2
2021S051235360348,571465,898.93
2021S051235360349,564310,899.35
2021S051235360350,592535,901.85
2021S051235360352,303785,953.56
2021S051235360353,304130,953.16
2021S051235360354,304860,952.49
2021S051235360357,414125,915.77
2021S051235360358,421245,913.42
2021S051235360359,431410,911.36
2021S051235360360,575880,897.76
2021S051235360361,576750,897.41
2021S051235360362,576460,897.6
2021S051235360363,575880,897.76
2021S051235360364,575420,897.86
2021S051235360365,571855,897.02
2021S051235360366,573145,896.6
2021S051235360367,571225,897.36
2021S051235360368,572130,897.23
2021S051235360371,575140,896.29
2021S051235360372,576990,896.01
2021S051235360373,579040,896.02
2021S051235360375,576845,895.87
2021S051235360377,575435,896.29
2021S051235360379,577175,895.87
2021S051235360380,576155,896.04
2021S051235360381,576155,896.04
2021S051235360382,570585,897.82
2021S051235360383,572345,897.27
2021S051235360384,605375,898.49
2021S051235360385,602045,897.28
2021S051235360386,606735,898.69
2021S051235360388,608805,898.26
2021S051235360389,632175,901.82
2021S051235360391,612850,898.71
2021S051235360392,577690,897.18
2021S051235360393,577445,897.2
2021S051235360394,581515,897.67
2021S051235360395,579895,897.48
2021S051235360396,583745,898
2021S051235360397,576775,897.59
2021S051235360398,577170,897.4
2021S051235360399,576775,897.59
2021S051235360400,576775,897.59
2021S051235360401,576775,897.59
2021S051235360402,577235,897.5
2021S051235360404,577235,897.5
2021S051235360406,574240,898.1
2021S051235360407,567395,899.14
2021S051235360408,571685,897.97
2021S051235360409,572735,897.79
2021S051235360410,573415,897.72
2021S051235360411,574640,898.02
2021S051235360412,574640,898.02
2021S051235360414,576155,897.56
2021S051235360415,588785,899.4
2021S051235360416,584745,898.35
2021S051235360417,641195,904.84
2021S051235360419,629095,903.92
2021S051235360420,640550,905.01
2021S051235360422,644175,905.08
2021S051235360423,644310,905.07
2021S051235360424,595945,900.85
2021S051235360425,598670,901.35
2021S051235360430,600310,901.63
2021S051235360432,603940,901.36
2021S051235360433,600755,901.67
2021S051235360434,598930,901.52
2021S051235360435,595825,901.48
2021S051235360436,596315,900.96
2021S051235360437,595075,901.03
2021S051235360438,595910,901.01
2021S051235360439,444200,908.75
2021S051235360442,419160,914.37
2021S051235360444,564035,899.67
2021S051235360448,441800,909.29
2021S051235360449,306215,951.9
2021S051235360450,303785,953.56
2021S051235360453,304860,952.49
2021S051235360454,321000,947.65
2021S051235360455,304860,952.49
2021S051235360456,541895,901.94
2021S051235360457,557220,900.88
2021S051235360458,557220,900.88
2021S051235360459,555755,901.27
2021S051235360460,556930,900.96
2021S051235360461,569375,898.87
2021S051235360462,569175,898.95
2021S051235360463,591985,899.25
2021S051235360464,597525,900.53
2021S051235360465,603045,899.9
2021S051235360466,604230,899.98
2021S051235360467,625990,901.2
2021S051235360468,601095,898.74
2021S051235360469,618685,899.58
2021S051235360470,604275,899.47
2021S051235360471,613070,898.78
2021S051235360472,607200,900.12
2021S051235360474,613965,901.95
2021S051235360475,626925,903.5
2021S051235360476,668405,905.08
2021S051235360477,605330,901.83
2021S051235360478,602495,900.71
2021S051235360479,658320,906.12
2021S051235360481,623455,901.85
2021S051235360482,573790,896.37
2021S051235360483,575510,896.16
2021S051235360484,579600,895.86
2021S051235360485,576395,896.14
2021S051235360486,573810,896.57
2021S051235360487,574840,896.27
2021S051235360488,569830,898.61
2021S051235360489,574010,897.45
2021S051235360490,604375,901.39
2021S051235360491,601610,901.41
2021S051235360492,378990,928.22
2021S051235360493,305795,951.61
2021S051235360494,577025,897.21
2021S051235360495,576445,897.37
2021S051235360496,577025,897.21
2021S051235360497,576445,897.37
2021S051235360498,577025,897.21
2021S051235360499,576750,897.41
2021S051235360500,576955,897.47
2021S051235360501,576750,897.41
2021S051235360502,576775,897.59
2021S051235360503,577235,897.5
2021S051235360504,574810,898.16
2021S051235360505,576485,897.78
2021S051235360506,644920,904.88
2021S051235360507,627405,903.45
2021S051235360508,562385,899.97
2021S051235360509,542930,901.03
2021S051235360510,524570,900.34
2021S051235360511,556340,901.11
2021S051235370050,289655,956.08
2021S051235370051,289025,956.42
2021S051235370052,289025,956.42
2021S051235370053,289025,956.42
2021S051235370054,288710,956.53
2021S051235370055,288475,956.73
2021S051235370056,288475,956.73
2021S051235370057,288710,956.53
2021S051235370059,287445,957.95
2021S051235370060,287675,957.93
2021S051235370061,288475,956.73
2021S051235370062,288475,956.73
2021S051235370063,288475,956.73
2021S051235370064,288475,956.73
2021S051235370065,288710,956.53
2021S051235370066,288710,956.53
2021S051235370073,288475,956.73
2021S051235370074,288475,956.73
2021S051235370075,288475,956.73
2021S051235370076,288475,956.73
2021S051235370077,288475,956.73
2021S051235370078,288290,956.96
2021S051235370079,288060,956.98
2021S051235370080,287445,957.95
2021S051235370081,287445,957.95
2021S051235370082,287230,958.27
2021S051235370083,287010,958.34
2021S051235370086,286770,958.52
2021S051235370087,287445,957.95
2021S051235370088,286770,958.52
2021S051235370089,287445,957.95
2021S051235370090,287445,957.95
2021S051235370091,286985,958.2
2021S051235370092,286985,958.2
2021S051235370093,287840,957.41
2021S051235370094,287600,957.58
2021S051235370095,287600,957.58
2021S051235370096,288060,956.98
2021S051235370097,287600,957.58
2021S051235370098,286650,958.18
2021S051235370099,286385,958.46
2021S051235370100,286385,958.46
2021S051235370101,286650,958.18
2021S051235370102,285945,958.79
2021S051235370103,286170,958.78
2021S051235370104,285945,958.79
2021S051235370105,285945,958.79
2021S051235370106,286170,958.78
2021S051235370108,286170,958.78
2021S051235370109,285945,958.79
2021S051235370110,285945,958.79
2021S051235370111,285945,958.79
2021S051235370112,285550,958.73
2021S051235370113,285550,958.73
2021S051235370114,285550,958.73
2021S051235370115,285550,958.73
2021S051235370116,285550,958.73
2021S051235370117,285365,958.79
2021S051235370118,285365,958.79
2021S051235370119,285365,958.79
2021S051235370120,285550,958.73
2021S051235370121,285550,958.73
2021S051235370122,285945,958.79
2021S051235370123,285945,958.79
2021S051235370128,287010,958.34
2021S051235370129,287010,958.34
2021S051235370130,287010,958.34
2021S051235370131,286770,958.52
2021S051235370134,285945,958.79
2021S051235370135,286770,958.52
2021S051235370136,285550,958.73
2021S051235370137,285160,959.01
2021S051235370138,285160,959.01
2021S051235370139,285160,959.01
2021S051235370140,285160,959.01
2021S051235370141,285160,959.01
2021S051235370143,285160,959.01
2021S051235370144,285160,959.01
2021S051235370145,285160,959.01
2021S051235370146,284730,959.23
2021S051235370147,285160,959.01
2021S051235370148,285160,959.01
2021S051235370149,285160,959.01
2021S051235370150,285160,959.01
2021S051235370151,285160,959.01
2021S051235370152,285160,959.01
2021S051235370153,285365,958.79
2021S051235370154,285365,958.79
2021S051235370155,285365,958.79
2021S051235370156,285365,958.79
2021S051235370157,285160,959.01
2021S051235370158,285160,959.01
2021S051235370159,285160,959.01
2021S051235370160,285160,959.01
2021S051235370161,285160,959.01
2021S051235370162,285160,959.01
2021S051235370163,285160,959.01
2021S051235370164,285160,959.01
2021S051235370165,285160,959.01
2021S051235370166,285160,959.01
2021S051235370167,285160,959.01
2021S051235370168,285160,959.01
2021S051235370169,284370,959.84
2021S051235370170,284370,959.84
2021S051235370171,283940,960.06
2021S051235370172,283940,960.06
2021S051235370173,284865,959.24
2021S051235370174,284370,959.84
2021S051235370175,284865,959.24
2021S051235370176,284865,959.24
2021S051235370177,284370,959.84
2021S051235370178,284370,959.84
2021S051235370179,284370,959.84
2021S051235370180,284370,959.84
2021S051235370181,284655,959.38
2021S051235370182,284865,959.24
2021S051235370183,284655,959.38
2021S051235370184,284655,959.38
2021S051235370185,284370,959.84
